starId,movieId
"nm9432976","EL32",
"nm9432979","EL33",
"nm9429521","EL33",
"nm9432980","EL33",
"nm9432981","EL33",
"nm0","JCw41",
"nm9432982","EL34",
"nm9432982","EL34",
"nm9429521","EL34",
"nm9426138","EL34",
"nm9432980","EL34",
"nm9427604","EL36",
"nm9432985","EL36",
"nm9432973","EL36",
"nm9429653","EL36",
"nm9432239","EL36",
"nm9426138","EL37",
"nm9432982","EL37",
"nm9432986","EL37",
"nm9432987","EL37",
"nm9432988","EL37",
"nm9425732","EL37",
"nm9427604","EL38",
"nm9432989","EL38",
"nm9432976","EL38",
"nm9432978","EL38",
"nm9424407","JCw44",
"nm9424974","JCw44",
"nm9432994","JCw44",
"nm9427852","JCw44",
"nm9426138","EL39",
"nm9432973","EL39",
"nm9432990","EL39",
"nm9429653","EL39",
"nm9432991","EL39",
"nm9430760","ArH204",
"nm9429964","ArH204",
"nm0","LHz20",
"nm9430826","ASi10",
"nm9430827","ASi10",
"nm9430828","ASi10",
"nm9430829","ASi10",
"nm9430830","ASi10",
"nm9430831","ASi10",
"nm9430832","ASi10",
"nm0","YMZ10",
"nm9427547","SCr10",
"nm9440101","SCr10",
"nm9440102","SCr10",
"nm9424333","RWa12",
"nm9427264","RWa12",
"nm9439926","RWa12",
"nm9439927","RWa12",
"nm9439928","RWa12",
"nm9426002","RWa12",
"nm9428178","RWa12",
"nm0","LHz15",
"nm9426774","BoS50",
"nm9431357","BoS50",
"nm9431358","BoS50",
"nm9431359","BoS50",
"nm0","LHz18",
"nm9435978","JJA7",
"nm0","JJA8",
"nm9427179","JJA5",
"nm9427975","JJA5",
"nm9424169","JJA5",
"nm9435977","JJA5",
"nm9424062","RWa10",
"nm9424333","RWa10",
"nm9426862","RWa10",
"nm9439925","RWa10",
"nm9427899","SP6",
"nm9427187","SP6",
"nm9435694","SP6",
"nm9423468","SP5",
"nm9429080","SP5",
"nm9430086","SP5",
"nm9440367","SP5",
"nm9430059","SP5",
"nm9429964","SP5",
"nm9437808","MnP10",
"nm9437809","MnP10",
"nm9438314","NNo11",
"nm9424318","NNo11",
"nm9423525","NNo11",
"nm9431996","YMZ26",
"nm9441588","YMZ26",
"nm9441608","YMZ26",
"nm9441609","YMZ26",
"nm9441610","YMZ26",
"nm9425951","EL60",
"nm9424333","EL60",
"nm9426994","EL60",
"nm9425965","EL60",
"nm9427878","EL60",
"nm9424164","EL61",
"nm9426901","EL61",
"nm9425965","EL61",
"nm9427274","EL61",
"nm9431996","YMZ24",
"nm9429964","YMZ24",
"nm9429964","YMZ24",
"nm0","AlP10",
"nm9424693","EL62",
"nm9427036","EL62",
"nm9424761","EL62",
"nm0","JCw70",
"nm9424246","EL63",
"nm9424333","EL63",
"nm9427668","EL63",
"nm9423632","EL63",
"nm9425965","EL63",
"nm9427921","EL63",
"nm9427878","EL63",
"nm9426081","EL63",
"nm9433025","EL63",
"nm9425269","EL64",
"nm9424761","EL64",
"nm9430179","EL64",
"nm9425470","EL64",
"nm9423799","EL64",
"nm9424189","EL64",
"nm9426861","EL64",
"nm9429049","EL65",
"nm9429116","EL65",
"nm9427456","EL65",
"nm9425594","EL65",
"nm9428648","EL65",
"nm9423799","EL65",
"nm9427114","EL65",
"nm9433026","EL65",
"nm9429331","EL65",
"nm9426798","EL65",
"nm9424708","IWa7",
"nm9435587","IWa7",
"nm9435586","IWa7",
"nm9427084","IWa7",
"nm9429780","ReH10",
"nm9423516","ReH10",
"nm9429467","ReH10",
"nm9432870","ReH10",
"nm9439248","ReH10",
"nm9439249","ReH10",
"nm9439250","ReH10",
"nm9439251","ReH10",
"nm9423317","ReH10",
"nm9427624","ReH10",
"nm9429255","ReH10",
"nm9424487","RBu10",
"nm9424487","RBu10",
"nm9424487","RBu10",
"nm9429415","RBu10",
"nm9426457","RBu10",
"nm9424901","RBu10",
"nm0","YMZ29",
"nm9424377","LaK9",
"nm9426445","LaK9",
"nm9425400","LaK9",
"nm9423571","EL67",
"nm9428958","EL67",
"nm9423799","EL67",
"nm9428361","EL67",
"nm9430179","EL67",
"nm9424804","EL67",
"nm9426972","EL67",
"nm9425900","EL67",
"nm9428963","ReH16",
"nm9426759","ReH16",
"nm9429380","ReH16",
"nm9429964","ReH16",
"nm0","JCw73",
"nm9423192","EL68",
"nm9429282","EL68",
"nm9424410","EL68",
"nm9423938","EL68",
"nm9424234","EL68",
"nm9426232","EL68",
"nm9425745","EL68",
"nm9426952","EL68",
"nm9426216","EL69",
"nm9423759","EL69",
"nm9423182","EL69",
"nm9423825","RBu15",
"nm9425446","RBu15",
"nm9424092","RBu15",
"nm9431996","YMZ22",
"nm9441602","YMZ22",
"nm9441603","YMZ22",
"nm9441604","YMZ22",
"nm9441605","YMZ22",
"nm9440213","YMZ22",
"nm9441606","YMZ22",
"nm9441607","YMZ22",
"nm9431996","YMZ20",
"nm9441600","YMZ20",
"nm9441601","YMZ20",
"nm0","JCw75",
"nm9427848","AlP15",
"nm9430457","AlP15",
"nm9428561","AlP15",
"nm9423391","AlP15",
"nm9428171","AlP15",
"nm9430458","AlP15",
"nm9429919","AlP15",
"nm9430459","AlP15",
"nm9426850","JCw69",
"nm9435761","JCw69",
"nm0","JCw68",
"nm9426927","JoD11",
"nm9429076","JoD11",
"nm9424803","JoD11",
"nm9424051","JoD11",
"nm9428024","JoD11",
"nm9427145","JoD11",
"nm9423834","JoD11",
"nm9431887","CDr30",
"nm9431888","CDr30",
"nm9431889","CDr30",
"nm9431890","CDr30",
"nm9431891","CDr30",
"nm9429192","PaH52",
"nm9430740","PaH52",
"nm0","LaJ9",
"nm9429770","CCo12",
"nm9431788","CCo12",
"nm9431789","CCo12",
"nm9431790","CCo12",
"nm9431791","CCo12",
"nm9431792","CCo12",
"nm9430150","CCo12",
"nm9431793","CCo12",
"nm9433802","PaH53",
"nm9423823","PaH53",
"nm9425596","PaH53",
"nm0","TiB3",
"nm9425560","PaH54",
"nm9427019","PaH54",
"nm9429753","PaH54",
"nm9433229","PaH54",
"nm9438485","PaH54",
"nm9438486","PaH54",
"nm9438487","PaH54",
"nm9438488","PaH54",
"nm9438489","PaH54",
"nm9423306","VME8",
"nm9426457","VME8",
"nm9425547","VME8",
"nm9424323","VME8",
"nm0","TiB2",
"nm9431794","CCo14",
"nm9431795","CCo14",
"nm9425708","CCo14",
"nm9428900","CCo14",
"nm9431796","CCo14",
"nm9424212","CCo14",
"nm9431411","CCo14",
"nm9429571","CCo14",
"nm9424212","CCo14",
"nm9429960","CCo14",
"nm9430102","CCo14",
"nm9431797","CCo14",
"nm9430884","CCo14",
"nm9431798","CCo14",
"nm9426056","CCo14",
"nm9429965","CCo14",
"nm9429965","CCo14",
"nm9424164","EL51",
"nm9426901","EL51",
"nm9426568","EL51",
"nm9428498","EL51",
"nm9423542","EL51",
"nm9432999","EL51",
"nm9433000","EL51",
"nm9433001","EL51",
"nm9433002","EL51",
"nm9433003","EL51",
"nm9433004","EL51",
"nm9429385","EL51",
"nm9433005","EL51",
"nm9423875","EL51",
"nm9425684","EL51",
"nm9427967","PaH55",
"nm9428688","PaH55",
"nm9426827","PaH55",
"nm9435491","PaH55",
"nm9438490","PaH55",
"nm9427056","VME9",
"nm9426218","VME9",
"nm9441076","VME9",
"nm9441077","VME9",
"nm9435431","VME9",
"nm9441078","VME9",
"nm9441079","VME9",
"nm9431518","TiB1",
"nm9440806","TiB1",
"nm9440807","TiB1",
"nm9432471","TiB1",
"nm9424482","TiB1",
"nm9440808","TiB1",
"nm9440809","TiB1",
"nm9432421","TiB1",
"nm9423825","TiB1",
"nm9424976","TiB1",
"nm9424152","EL52",
"nm9426994","EL52",
"nm9423745","EL52",
"nm9427715","EL52",
"nm9433006","EL52",
"nm9426266","EL52",
"nm9428101","EL52",
"nm9423830","EL52",
"nm9424062","EL52",
"nm9424164","EL52",
"nm9423293","EL52",
"nm9424333","EL52",
"nm9429866","EL52",
"nm9427060","EL52",
"nm9431865","EL52",
"nm9433007","EL52",
"nm9425184","EL52",
"nm9428452","EL52",
"nm0","LaJ5",
"nm9423885","EL53",
"nm9426901","EL53",
"nm9423183","EL53",
"nm9428048","EL53",
"nm9423542","EL53",
"nm9433008","EL53",
"nm9433009","EL53",
"nm9433010","EL53",
"nm9433011","EL53",
"nm9433012","EL53",
"nm9433013","EL53",
"nm9433014","EL53",
"nm9433015","EL53",
"nm9433016","EL53",
"nm9424164","EL54",
"nm9424246","EL54",
"nm9430232","EL54",
"nm9425951","EL54",
"nm9431580","PaH50",
"nm9429897","PaH50",
"nm9438477","PaH50",
"nm9433828","PaH50",
"nm9426021","PaH50",
"nm9438478","PaH50",
"nm9438479","PaH50",
"nm9438480","PaH50",
"nm9426540","PaH50",
"nm9438481","PaH50",
"nm9438482","PaH50",
"nm9438483","PaH50",
"nm0","JoD12",
"nm9425934","EL55",
"nm9423460","EL55",
"nm9433017","EL55",
"nm9428048","EL55",
"nm9433018","EL55",
"nm9426762","EL55",
"nm9427041","EL55",
"nm9433019","EL55",
"nm9424824","EL55",
"nm9438484","PaH51",
"nm9427490","PaH51",
"nm9429964","PaH51",
"nm0","JoD13",
"nm0","JCw63",
"nm9424164","EL56",
"nm9426901","EL56",
"nm9429297","EL56",
"nm9428515","EL56",
"nm9429913","EL56",
"nm9433020","EL56",
"nm9433021","EL56",
"nm9433022","EL56",
"nm9423419","EL56",
"nm9433023","EL56",
"nm9433012","EL56",
"nm9426850","JCw62",
"nm9429330","JCw62",
"nm9425684","JCw62",
"nm9428101","JCw62",
"nm9424303","JCw62",
"nm9425479","JCw62",
"nm9429828","JCw62",
"nm9424221","JCw62",
"nm9429361","JCw62",
"nm9425951","EL57",
"nm9427036","EL57",
"nm9425184","EL57",
"nm9425965","EL57",
"nm9428515","EL57",
"nm9428889","EL57",
"nm9425522","EL57",
"nm9433024","EL57",
"nm9425965","EL57",
"nm9433008","EL57",
"nm9435759","JCw61",
"nm9423167","JCw61",
"nm9428225","JCw61",
"nm9427770","JCw61",
"nm9435760","JCw61",
"nm9427842","JCw61",
"nm9429853","JCw61",
"nm9429573","JCw61",
"nm9424095","JCw61",
"nm9429587","JCw61",
"nm9425370","JCw61",
"nm9426678","JCw61",
"nm0","EL58",
"nm0","JCw67",
"nm9435601","TiB8",
"nm9428128","TiB8",
"nm9429730","TiB8",
"nm9423266","TiB8",
"nm9428561","TiB8",
"nm9425623","TiB8",
"nm0","JCw65",
"nm9427653","TiB6",
"nm9426304","TiB6",
"nm9423470","TiB6",
"nm9431587","TiB6",
"nm9425626","TiB6",
"nm9425891","TiB6",
"nm9431160","TiB6",
"nm9425456","TiB6",
"nm9427867","TiB6",
"nm9429964","TiB6",
"nm9431160","TiB6",
"nm9436785","KLe1",
"nm9436786","KLe1",
"nm9429713","KLe1",
"nm9427454","KLe1",
"nm9436787","KLe1",
"nm9436788","KLe1",
"nm9436789","KLe1",
"nm0","JCw64",
"nm9423391","TiB5",
"nm9424553","TiB5",
"nm9426215","TiB5",
"nm9427757","TiB5",
"nm9428561","TiB5",
"nm9428823","TiB5",
"nm9426304","TiB5",
"nm9425460","TiB5",
"nm9424101","TiB5",
"nm9428739","TiB5",
"nm9427174","TiB5",
"nm9440810","TiB5",
"nm9440811","TiB5",
"nm9428823","TiB5",
"nm0","KoI8",
"nm9424466","AJo10",
"nm9426299","AJo10",
"nm9430334","AJo10",
"nm9430335","AJo10",
"nm9426943","AJo10",
"nm9423522","JCw57",
"nm9429866","JCw57",
"nm9424018","JCw57",
"nm0","KoI5",
"nm9440386","SR1",
"nm9440387","SR1",
"nm9440388","SR1",
"nm9440389","SR1",
"nm9440390","SR1",
"nm9440391","SR1",
"nm9429964","SR1",
"nm9423578","LaK2",
"nm9424225","LaK2",
"nm9425415","LaK2",
"nm9426059","LaK2",
"nm9426445","LaK2",
"nm9428049","LaK2",
"nm9429289","LaK2",
"nm9429763","LaK2",
"nm9436935","LaK2",
"nm9428159","JoD20",
"nm9428812","JoD20",
"nm9428551","JoD20",
"nm9427145","JoD20",
"nm9426718","JoD20",
"nm9436293","JoD20",
"nm9436200","JoD20",
"nm9424708","IWa1",
"nm0","CDr40",
"nm9424708","IWa2",
"nm9435586","IWa2",
"nm9429964","FLg10",
"nm9433417","FLg10",
"nm9429964","FLg10",
"nm9429964","FLg10",
"nm9429964","FLg10",
"nm9431787","CCo10",
"nm9429382","LaK1",
"nm9426059","LaK1",
"nm9436934","LaK1",
"nm9424518","LaK1",
"nm9429964","LaK1",
"nm9425698","CCo11",
"nm9428612","CCo11",
"nm9428412","CCo11",
"nm9429964","CCo11",
"nm9431879","CDr10",
"nm9431880","CDr10",
"nm9431881","CDr10",
"nm9431882","CDr10",
"nm9431883","CDr10",
"nm9431884","CDr10",
"nm9431885","CDr10",
"nm9431886","CDr10",
"nm9429964","CDr10",
"nm9429964","CDr10",
"nm9428715","PHa10",
"nm9427363","PHa10",
"nm9423951","PHa10",
"nm9429772","PHa10",
"nm9425192","PHa10",
"nm9429309","PHa10",
"nm9425772","PHa15",
"nm9426425","PHa15",
"nm9427312","PHa15",
"nm9428750","PHa15",
"nm9429777","PHa15",
"nm9425334","PHa15",
"nm9438491","PaH60",
"nm9427549","PaH60",
"nm9424307","PaH60",
"nm9424724","PaH60",
"nm9428139","PaH60",
"nm9436910","PaH61",
"nm9438492","PaH61",
"nm9438493","PaH61",
"nm9428355","PaH61",
"nm9438494","PaH61",
"nm9423421","RoV15",
"nm9431531","RoV15",
"nm9428478","RoV15",
"nm9429737","ArH230",
"nm9428145","ArH230",
"nm9430766","ArH230",
"nm9430457","ArH230",
"nm9429931","ArH230",
"nm9430767","ArH230",
"nm9430768","ArH230",
"nm9430769","ArH230",
"nm9430770","ArH230",
"nm9426017","RoV13",
"nm9424690","RoV13",
"nm9428623","RoV13",
"nm9427171","RoV13",
"nm9429887","RoV13",
"nm9430771","ArH236",
"nm9430772","ArH236",
"nm9430773","ArH236",
"nm9425119","RoV10",
"nm9426622","RoV10",
"nm9425811","RoV10",
"nm9426992","RoV10",
"nm9427869","RoV10",
"nm9427821","RoV10",
"nm9429302","RoV10",
"nm9424537","RoV10",
"nm9429964","RoV10",
"nm0","SS1",
"nm9431932","CEd20",
"nm9431933","CEd20",
"nm9424471","CEd20",
"nm9425168","CEd20",
"nm9431934","CEd20",
"nm9431935","CEd20",
"nm9427684","ArH227",
"nm9429763","ArH227",
"nm9425895","ArH227",
"nm9426898","ArH227",
"nm9427529","ArH227",
"nm9425276","ArH227",
"nm9424517","ArH227",
"nm0","RMu33",
"nm0","SS3",
"nm9427891","NF21",
"nm9424867","NF21",
"nm9424311","NF21",
"nm9429641","SS2",
"nm9425843","SS2",
"nm9427949","SS2",
"nm9425085","SS2",
"nm9428963","BMa10",
"nm9429532","BMa10",
"nm9425752","BMa10",
"nm9431160","BMa10",
"nm9426387","BMa10",
"nm9424541","BMa10",
"nm9425764","SS5",
"nm9423317","SS5",
"nm9426180","SS5",
"nm0","SS4",
"nm9426391","BdP8",
"nm9426391","BdP8",
"nm9428583","BdP8",
"nm9424841","BdP8",
"nm9431070","BdP8",
"nm9431071","BdP8",
"nm9431072","BdP8",
"nm9427786","NoM10",
"nm9423151","RMu37",
"nm9423919","RMu37",
"nm9424790","SS7",
"nm9429364","SS7",
"nm9425288","SS7",
"nm9440448","SS7",
"nm9424701","SS7",
"nm9437897","SS7",
"nm9423387","SS7",
"nm9428638","SS6",
"nm9424790","SS6",
"nm9428755","SS6",
"nm9425298","SS6",
"nm9425647","SS6",
"nm9440447","SS6",
"nm9423550","SS6",
"nm9441775","Z9810",
"nm9431085","Z9810",
"nm9425133","SS9",
"nm9423174","SS9",
"nm9440450","SS9",
"nm9425218","SS9",
"nm9440451","SS9",
"nm9424908","SS9",
"nm9429364","SS9",
"nm9425288","SS9",
"nm9426255","SS9",
"nm9426512","SS9",
"nm9429760","NF27",
"nm9423971","NF27",
"nm9428777","NF27",
"nm9423095","SS8",
"nm9423546","SS8",
"nm9423501","SS8",
"nm9429773","SS8",
"nm9423175","SS8",
"nm9428958","SS8",
"nm9427100","SS8",
"nm9427303","SS8",
"nm9426657","SS8",
"nm9424688","SS8",
"nm9437312","SS8",
"nm9440449","SS8",
"nm9427232","SS8",
"nm9426293","SS8",
"nm9425647","SS8",
"nm9425298","SS8",
"nm9428024","SS8",
"nm9438176","NF29",
"nm9428837","NF29",
"nm9438177","NF29",
"nm9438178","NF29",
"nm9438179","NF29",
"nm9424638","BdP2",
"nm9428583","BdP2",
"nm9431067","BdP2",
"nm9431068","BdP2",
"nm9425467","BdP2",
"nm9431069","BdP2",
"nm9424638","BdP1",
"nm9427891","NF25",
"nm9424867","NF25",
"nm9429898","NF25",
"nm9427100","RBu20",
"nm9425248","RBu20",
"nm9428522","RBu20",
"nm9428827","RBu20",
"nm9425880","RBu20",
"nm0","C30",
"nm0","TGA4",
"nm0","AxB10",
"nm9424272","DGr1",
"nm9432437","DGr1",
"nm9432438","DGr1",
"nm9432439","DGr1",
"nm9432440","DGr1",
"nm9432441","DGr1",
"nm9432432","DGr1",
"nm9432442","DGr1",
"nm9428164","DGr1",
"nm0","TGA2",
"nm9432676","DRu10",
"nm9430249","DRu10",
"nm9426084","ArH240",
"nm9430774","ArH240",
"nm9428963","ArH240",
"nm9430775","ArH240",
"nm9424116","ArH240",
"nm9430776","ArH240",
"nm9430777","ArH240",
"nm9430778","ArH240",
"nm9424235","PHa25",
"nm0","BRo7",
"nm0","RMu17",
"nm0","ArP6",
"nm9427231","RMu18",
"nm9428302","RMu18",
"nm9427556","RMu18",
"nm9423503","ArP5",
"nm9424816","ArP5",
"nm9425592","ArP5",
"nm9427906","ArP5",
"nm9428071","ArP5",
"nm9429193","ArP5",
"nm9428157","ArP5",
"nm9429737","ArP5",
"nm0","UlG1",
"nm0","KOt10",
"nm9429846","RMu19",
"nm9428254","RMu19",
"nm9425444","RMu19",
"nm9427171","RMu19",
"nm9428062","RMu19",
"nm9423781","ArP4",
"nm9425119","ArP4",
"nm9425168","ArP4",
"nm9424844","ArP4",
"nm9428254","ArP4",
"nm9430799","ArP4",
"nm9428518","ArP4",
"nm9427035","ArP4",
"nm9425951","ArP4",
"nm9426030","ArP4",
"nm9429964","ArP4",
"nm0","UlG2",
"nm9425908","UlG3",
"nm9428529","UlG3",
"nm9423927","UlG3",
"nm9440975","UlG3",
"nm0","ArP2",
"nm9427640","ArP1",
"nm9425748","ArP1",
"nm9430796","ArP1",
"nm9424613","ArP1",
"nm9428157","ArP1",
"nm9430797","ArP1",
"nm9424691","ArP1",
"nm9430798","ArP1",
"nm9440732","TGA8",
"nm9429059","DRu15",
"nm9430702","DRu15",
"nm9423151","DRu15",
"nm9429308","DRu15",
"nm9432677","DRu15",
"nm9432551","DRu15",
"nm9427431","DRu15",
"nm9428707","DRu15",
"nm9426705","DRu15",
"nm0","TGA6",
"nm9426827","NF10",
"nm9424362","NF10",
"nm9428594","NF10",
"nm9424339","NF10",
"nm9424051","NF10",
"nm9438171","NF10",
"nm9424643","RMu25",
"nm9439515","RMu25",
"nm9425793","RMu25",
"nm9429706","RMu25",
"nm9428978","RMu25",
"nm9439516","RMu25",
"nm9428788","IFa8",
"nm9426750","IFa8",
"nm9429797","IFa8",
"nm9426758","IFa8",
"nm9428149","IFa8",
"nm9441776","Z9820",
"nm9434915","Z9820",
"nm9437348","Z9820",
"nm9423381","MAl5",
"nm9425251","MAl5",
"nm9424378","NF16",
"nm9429668","NF16",
"nm9424623","NF16",
"nm9428882","NF16",
"nm9427439","NF16",
"nm9438175","NF16",
"nm9423569","NF16",
"nm9426827","NF12",
"nm9428648","NF12",
"nm9423324","NF12",
"nm9438172","NF12",
"nm9438171","NF12",
"nm9431603","C40",
"nm0","MAl2",
"nm9429303","NF13",
"nm9428476","NF13",
"nm9430176","NF13",
"nm9429921","NF13",
"nm9425165","NF13",
"nm9438173","NF13",
"nm9432810","NF13",
"nm9423672","NF13",
"nm9438174","NF13",
"nm9429482","NF13",
"nm9430449","NF13",
"nm9425637","NF13",
"nm9437126","NF13",
"nm9425860","NF13",
"nm9429303","NF14",
"nm9426063","BS1",
"nm9426244","BS1",
"nm9426769","BS1",
"nm9430629","BS1",
"nm9431451","BS1",
"nm9431452","BS1",
"nm9431453","BS1",
"nm9431454","BS1",
"nm9431455","BS1",
"nm9431456","BS1",
"nm9431457","BS1",
"nm9431458","BS1",
"nm9431459","BS1",
"nm9426265","BS1",
"nm9431460","BS4",
"nm9431461","BS4",
"nm9430011","BS4",
"nm9429372","BS4",
"nm9431462","BS4",
"nm9424492","TCl10",
"nm9424977","TCl10",
"nm9423981","TCl10",
"nm9433812","ScM10",
"nm9429303","PRo96",
"nm9425169","BS6",
"nm9430011","BS6",
"nm9431461","BS6",
"nm9429372","BS6",
"nm9429964","BS6",
"nm9431465","BS6",
"nm9431454","BS6",
"nm9429964","BS6",
"nm9429964","BS6",
"nm9429964","BS6",
"nm9426063","BS5",
"nm9426244","BS5",
"nm9426769","BS5",
"nm9431285","BS5",
"nm9430629","BS5",
"nm9431451","BS5",
"nm9431452","BS5",
"nm9431306","BS5",
"nm9431456","BS5",
"nm9431463","BS5",
"nm9431464","BS5",
"nm9431459","BS5",
"nm0","TiG3",
"nm9431466","BS8",
"nm9425592","BS8",
"nm9429341","BS8",
"nm9424673","BS8",
"nm9431467","BS8",
"nm9431468","BS8",
"nm9429964","BS8",
"nm9429964","BS8",
"nm9429964","BS8",
"nm9431469","BS8",
"nm9431470","BS8",
"nm0","TiG2",
"nm9429303","PRo93",
"nm9429303","PRo90",
"nm0","bQs30",
"nm9431718","MSt30",
"nm9438034","MSt30",
"nm9438035","MSt30",
"nm9438036","MSt30",
"nm9424657","BBr10",
"nm9423112","BBr10",
"nm0","AKr10",
"nm9437418","MC11",
"nm9428825","MC11",
"nm9429422","MC11",
"nm9437419","MC11",
"nm9429964","MC11",
"nm9437420","MC11",
"nm9429161","MC11",
"nm9424298","HGL10",
"nm9427672","HGL10",
"nm9429531","HGL10",
"nm9423893","FWh10",
"nm9433671","FWh10",
"nm9428504","FWh10",
"nm9429964","FWh10",
"nm0","RWa80",
"nm0","FNm40",
"nm0","MC15",
"nm9429309","KeA19",
"nm9436724","KeA19",
"nm9425738","KeA19",
"nm9424864","KeA19",
"nm9425680","KeA19",
"nm9426093","KeA19",
"nm9433795","KeA19",
"nm9427103","KeA19",
"nm9429236","KeA19",
"nm9429992","AAS10",
"nm9429993","AAS10",
"nm9429608","AAS10",
"nm9426700","AAS10",
"nm9429271","AAS10",
"nm9429994","AAS10",
"nm0","MT10",
"nm9429028","ChH10",
"nm9431989","ChH10",
"nm9427759","ChH10",
"nm9423863","ChH10",
"nm9426124","ChH10",
"nm9431220","ChH10",
"nm9432448","DHg10",
"nm9424253","GCh10",
"nm9433803","GCh10",
"nm9425288","GCh10",
"nm9424344","GCh10",
"nm9427880","GCh10",
"nm9433804","GCh10",
"nm9433805","GCh10",
"nm9432573","RlM10",
"nm9425733","RlM10",
"nm9439458","RlM10",
"nm0","MSt20",
"nm9427771","LOl4",
"nm9427394","LOl4",
"nm9429269","LOl4",
"nm9429629","LOl4",
"nm9428949","LOl4",
"nm9426453","LOl4",
"nm9437216","LOl4",
"nm9423332","LOl4",
"nm9427771","LOl3",
"nm9428353","LOl3",
"nm9425353","LOl3",
"nm9425676","LOl3",
"nm9423681","LOl3",
"nm9437213","LOl3",
"nm9429858","LOl3",
"nm9437214","LOl3",
"nm9424230","LOl3",
"nm9426617","LOl3",
"nm9437215","LOl3",
"nm9425456","LOl3",
"nm9426453","LOl3",
"nm9429411","KeA10",
"nm9429309","KeA10",
"nm9424447","KeA10",
"nm9436723","KeA10",
"nm9427771","LOl2",
"nm9428844","LOl2",
"nm9425845","LOl2",
"nm9428821","LOl2",
"nm9425928","LOl2",
"nm9429858","LOl2",
"nm9423351","LOl2",
"nm9427464","LOl2",
"nm9426453","LOl2",
"nm9428164","LOl2",
"nm9427771","LOl1",
"nm9427644","LOl1",
"nm9423410","LOl1",
"nm9426453","LOl1",
"nm9437207","LOl1",
"nm9437208","LOl1",
"nm9425324","LOl1",
"nm9426109","LOl1",
"nm9429236","LOl1",
"nm9429055","LOl1",
"nm9429365","LOl1",
"nm9437209","LOl1",
"nm9429761","LOl1",
"nm9423124","LOl1",
"nm9423351","LOl1",
"nm9426617","LOl1",
"nm9437210","LOl1",
"nm9437211","LOl1",
"nm9437212","LOl1",
"nm9426756","LOl1",
"nm9424850","LOl1",
"nm9424927","LOl1",
"nm9429615","xGc10",
"nm9426994","HDA6",
"nm9424062","HDA6",
"nm9427456","HDA6",
"nm9434595","HDA6",
"nm9423200","HDA6",
"nm9439831","RtB7",
"nm9423150","AxS10",
"nm9427020","AxS10",
"nm9430948","AxS10",
"nm9430949","AxS10",
"nm9430652","CEd10",
"nm9431929","CEd10",
"nm9424471","CEd10",
"nm9431930","CEd10",
"nm9426120","CEd10",
"nm9425510","CEd10",
"nm9429555","CEd10",
"nm9431931","CEd10",
"nm9428334","CEd10",
"nm9428829","NF30",
"nm9425496","RtB6",
"nm9439830","RtB6",
"nm9438629","RtB6",
"nm9439826","RtB5",
"nm9439827","RtB5",
"nm9439828","RtB5",
"nm9439829","RtB5",
"nm9423457","HDA7",
"nm9426850","HDA7",
"nm9438880","RtB4",
"nm9439823","RtB4",
"nm9427113","RtB4",
"nm9439824","RtB4",
"nm9439825","RtB4",
"nm9424080","RtB3",
"nm9435897","RtB3",
"nm9436384","RtB3",
"nm9439822","RtB3",
"nm9439821","RtB2",
"nm9429964","RtB2",
"nm9429964","RtB2",
"nm9439818","RtB1",
"nm9439819","RtB1",
"nm9434600","RtB1",
"nm9439820","RtB1",
"nm9431878","CDr9",
"nm9428831","CDr9",
"nm9428845","CDr9",
"nm9423290","CDr9",
"nm9429964","CDr9",
"nm0","FNm32",
"nm0","CDr5",
"nm9429909","RWa72",
"nm9423130","RWa72",
"nm9439931","RWa72",
"nm9439932","RWa72",
"nm9429303","RWa72",
"nm9430793","RWa72",
"nm9439933","RWa72",
"nm9427918","RWa72",
"nm9429922","RWa72",
"nm9430519","RWa72",
"nm0","FNm30",
"nm0","CDr2",
"nm9439834","RtB9",
"nm9439835","RtB9",
"nm9439836","RtB9",
"nm9439837","RtB9",
"nm0","ALu30",
"nm9436105","RtB8",
"nm9439832","RtB8",
"nm9439833","RtB8",
"nm9429964","RtB8",
"nm9440337","SLJ14",
"nm9440338","SLJ14",
"nm9440339","SLJ14",
"nm9440340","SLJ14",
"nm9429965","SLJ14",
"nm9430282","AKa20",
"nm9430368","AKa20",
"nm9430369","AKa20",
"nm9429964","AKa20",
"nm9430370","AKa20",
"nm9430371","AKa20",
"nm9430372","AKa20",
"nm9431298","GCh20",
"nm9429131","GCh20",
"nm9433806","GCh20",
"nm9426015","GCh20",
"nm0","C65",
"nm0","MkG15",
"nm9440327","SLJ11",
"nm9429605","SLJ11",
"nm9440328","SLJ11",
"nm9440329","SLJ11",
"nm9440330","SLJ11",
"nm9440331","SLJ11",
"nm9440332","SLJ11",
"nm9423858","SLJ11",
"nm9432813","SLJ11",
"nm9440333","SLJ11",
"nm9427199","SLJ11",
"nm9429964","SLJ11",
"nm9429964","SLJ11",
"nm9428375","MkG12",
"nm9426845","MkG12",
"nm9428605","MkG12",
"nm9424600","MkG12",
"nm9423088","MkG12",
"nm9431108","MkG12",
"nm9437635","MkG12",
"nm9437636","MkG12",
"nm9432657","MkG12",
"nm9431808","MkG12",
"nm9429567","MkG12",
"nm9424563","MkG12",
"nm9433803","MkG12",
"nm9435003","MkG12",
"nm9425661","JoD26",
"nm9425090","JoD26",
"nm9424657","JoD26",
"nm9436294","JoD26",
"nm9423393","GCh23",
"nm9430011","GCh23",
"nm9424318","GCh23",
"nm9433807","GCh23",
