id,name,birthYear
"nm9425462","Gibson Gowland","1872",
"nm9432845","Debbie Watson","NULL",
"nm9426964","Miles Malleson","1888",
"nm9440285","Ted Ross","NULL",
"nm9441170","Janine Jackson","NULL",
"nm9429684","Gordon Westcott","1903",
"nm9424301","Neil Connery","1938",
"nm9434697","Peggy Knudsen","NULL",
"nm9428396","Bert Roach","1891",
"nm9431186","Helen Vita","NULL",
"nm9435684","Phil Browne","NULL",
"nm9426433","James Kirkwood","NULL",
"nm9424990","Antonio Fargas","NULL",
"nm9428107","Stefanie Powers","1942",
"nm9436011","Joe Strummer","NULL",
"nm9437862","Ginette Leclerc","NULL",
"nm9433194","Edward Conelly","NULL",
"nm9437102","Gary Warren","NULL",
"nm9424027","Ingmari Carlssen","NULL",
"nm9429018","Tisa Sterling","NULL",
"nm9441501","Claudette Cobert","NULL",
"nm9423968","Donald Calthrop","1888",
"nm9441722","Marius Mayrenet","NULL",
"nm9426659","Cynthia Lee","NULL",
"nm9435112","Winifred Westover","NULL",
"nm9441030","Ela GrubeDeister","NULL",
"nm9434165","Kennth Mars","NULL",
"nm9439042","Hope Alexander-Wells","NULL",
"nm9428890","Charles Smith","1920",
"nm9434227","Mark Frankel","NULL",
"nm9437578","David Thewil","NULL",
"nm9424795","James Drury","1934",
"nm9433138","Marie Riviere","NULL",
"nm9427153","Kent McCord","NULL",
"nm9427539","Ona Munson","1906",
"nm9434736","Carl Betz","NULL",
"nm9426931","Douglas MacPhail","1910",
"nm9439628","Jean Louis Trintigant","NULL",
"nm9432616","Leon Gordon","NULL",
"nm9430034","Vera Engels","NULL",
"nm9424031","Ian Carmichael","1920",
"nm9432340","Cecil Holmes","NULL",
"nm9436041","Natalie Cannerday","NULL",
"nm9423597","Thommy Bergren","NULL",
"nm9429762","Hugh Williams","1904",
"nm9434248","Robert Woolsey","NULL",
"nm9424241","Peter Coe","1929",
"nm9427287","Torben Meyer","NULL",
"nm9439845","Tina Irissari","NULL",
"nm9428708","Vivienne Segal","1897",
"nm9437003","Mirella DAngelo","NULL",
"nm9433681","Daniella Maderas","NULL",
"nm9435043","Linda Koslowski","NULL",
"nm9436382","Rex Stewart","NULL",
"nm9425507","Raymond Greenleaf","1892",
"nm9431654","Carette","NULL",
"nm9439990","Dominique Blanc","NULL",
"nm9438550","Pepe Sancho","NULL",
"nm9440861","Peggy Sands","NULL",
"nm9434061","ChristianBradley Whitford","NULL",
"nm9431709","Devaughn Walter Nixon","NULL",
"nm9437048","Jose Carreras","NULL",
"nm9440892","Lara Belmont","NULL",
"nm9430808","Jonny Lee Miller","NULL",
"nm9440234","Zoe Gail","NULL",
"nm9428125","Alan Price","NULL",
"nm9427388","Sharyn Moffett","1936",
"nm9426093","Jill Ireland","1936",
"nm9431655","Gregoire Aslan","NULL",
"nm9435722","Karen Colston","NULL",
"nm9436541","Roger C. Carmel","NULL",
"nm9429285","Nadja Tiller","1929",
"nm9430032","Michael Vavitch","NULL",
"nm9425846","PeeWee Herman","NULL",
"nm9434917","George Clinton","NULL",
"nm9435582","Temuera Morrison","NULL",
"nm9437163","Martine Gautier","NULL",
"nm9424403","Frank Craven","1875",
"nm9437680","Denise Crosby","NULL",
"nm9427967","George Peppard","1929",
"nm9436000","JeanHughes Anglade","NULL",
"nm9441449","Lisa Loeb","NULL",
"nm9427369","Julien Mitchell","1884",
"nm9428548","James Ryan","NULL",
"nm9433333","Nina Siemaszko","NULL",
"nm9434361","Stacy Keach~sr.","NULL",
"nm9433481","Richard MacMurray","NULL",
"nm9432763","D.W. Griffith","NULL",
"nm9440119","Florence Hoath","NULL",
"nm9428029","Ronald Pickup","1940",
"nm9430683","Michael Aherne","NULL",
"nm9430141","Raynor Scheine","NULL",
"nm9440187","Michael Spinola","NULL",
"nm9435496","Bert Palmer","NULL",
"nm9427908","Dolly Parton","1946",
"nm9431951","Marlene Jobert","NULL",
"nm9441365","William Russell","NULL",
"nm9433256","Howard Smith","NULL",
"nm9441414","Ilie Nastase","NULL",
"nm9425359","Melissa Gilbert","NULL",
"nm9423416","Christine Baranski","NULL",
"nm9436223","Riccardo Freda","NULL",
"nm9424415","Laura Hope Crews","1880",
"nm9432617","Yaiwalak Chonchanukun","NULL",
"nm9427436","Terry Moore","1929",
"nm9430903","Ady Berber","NULL",
"nm9424316","Richard Conte","1914",
"nm9441028","Georgr Zucco","NULL",
"nm9429671","Jennifer Wells","NULL",
"nm9439595","Fional Lewis","NULL",
"nm9441509","Jake Litel","NULL",
"nm9426876","Paul Lupone","NULL",
"nm9435421","Allan Edwall","NULL",
"nm9439435","Dakota","NULL",
"nm9424731","Brian Donlevy","1899",
"nm9433179","Dany Carrell","NULL",
"nm9430061","Ann Stanton","NULL",
"nm9430491","Marty Milner","NULL",
"nm9437930","Barabara Parkins","NULL",
"nm9430335","Bonnie Bartlett","NULL",
"nm9426625","Adam Lawrence","NULL",
"nm9424263","Lois Collier","1919",
"nm9438497","Valerie Cossart","NULL",
"nm9431569","Julianna Margulies","NULL",
"nm9423432","Binnie Barnes","1905",
"nm9437280","Carol Andre","NULL",
"nm9423971","Henry Calvin","1918",
"nm9430579","Eric Thal","NULL",
"nm9434761","Rosaura Revueltos","NULL",
"nm9436804","Shoji Yasui","NULL",
"nm9429073","Austin Stoker","NULL",
"nm9431387","Beartie Edney","NULL",
"nm9435319","Teri Polo","NULL",
"nm9438327","Ross Malinger","NULL",
"nm9427119","Mathilda May","1965",
"nm9426285","Rosanne Katon","NULL",
"nm9430232","Charlie Ruggles","NULL",
"nm9437148","George Tyne","NULL",
"nm9425899","Rose Hobart","1906",
"nm9430040","Elizabeth Welch","NULL",
"nm9425074","Jon Finch","1941",
"nm9438614","Lawrence Olivier","NULL",
"nm9431579","Geoffrey Wilson","NULL",
"nm9425268","Matthew Garber","1956",
"nm9436086","Peter Stormare","NULL",
"nm9426603","Lassie","NULL",
"nm9439073","Michael J.\ Fox","NULL",
"nm9439742","Eloy Casados","NULL",
"nm9423851","Foxy Brown","NULL",
"nm9434981","Ted Livesey","NULL",
"nm9428007","Lee Philips","1927",
"nm9428338","Florence Rice","1907",
"nm9426512","Ronald Lacey","NULL",
"nm9429572","Thorley Walters","1913",
"nm9427486","Jeff Morrow","1913",
"nm9434080","John Hawkins","NULL",
"nm9441495","Cameron Hall","NULL",
"nm9425644","John Hamilton","1886",
"nm9432909","George Fawcett","NULL",
"nm9425737","Herk Harvey","NULL",
"nm9434406","Kathleen Tremaine","NULL",
"nm9435634","Swoosie Kurtz","NULL",
"nm9435114","Charles LeMogun","NULL",
"nm9426121","Lou Jacobi","1913",
"nm9429064","Christopher StJohn","NULL",
"nm9429446","Vincent VanPatten","NULL",
"nm9430277","Christopher Lamber","NULL",
"nm9429700","Alice White","1907",
"nm9434567","Alison Leggatt","NULL",
"nm9427003","Arthur Margetson","1897",
"nm9436211","Michael Renne","NULL",
"nm9431713","Lorraine Toussaint","NULL",
"nm9424813","Douglass Dumbrille","1890",
"nm9438165","Henry Jay Jones","NULL",
"nm9433634","Claude Jade","NULL",
"nm9426131","Elizabeth James","NULL",
"nm9431303","Rebekah Johnson","NULL",
"nm9433238","Aline Towne","NULL",
"nm9428127","Nancy Price","1880",
"nm9434529","George C. scott","NULL",
"nm9438091","Richard Barboza","NULL",
"nm9431617","William lundigan","NULL",
"nm9426378","J. M. Kerrigan","1885",
"nm9439144","Oliver Johnson","NULL",
"nm9430313","Caleb Deschanel","NULL",
"nm9437329","James MacKrell","NULL",
"nm9431784","Scott Capurro","NULL",
"nm9437963","Ronnie Hawkins","NULL",
"nm9435843","John Staunton","NULL",
"nm9434563","Iret Scheleg","NULL",
"nm9441360","Paul Schulze","NULL",
"nm9439673","Betty Lou Keim","NULL",
"nm9425341","Gene Gerrard","1892",
"nm9437478","Joana","NULL",
"nm9437712","Mark Polish","NULL",
"nm9440095","Hampton Clanton","NULL",
"nm9439822","Jean Marchat","NULL",
"nm9425016","Michelle Fawden","NULL",
"nm9427081","Osa Massen","1915",
"nm9428393","George Rivers","NULL",
"nm9430720","Don Barry","NULL",
"nm9431371","Rosemary Dunsmore","NULL",
"nm9425809","Margaux Hemingway","1955",
"nm9427349","Josh Milrad","NULL",
"nm9428392","George Rivero","NULL",
"nm9433446","Paul Graetz","NULL",
"nm9428012","MacKenzie Phillips","1960",
"nm9424598","Ted DeCorsia","1904",
"nm9426356","Alexa Kenin","NULL",
"nm9428225","Basil Rathbone","1892",
"nm9434605","Bakary Bamba","NULL",
"nm9425253","John Clark Gable","1960",
"nm9439620","Alexander Scoursby","NULL",
"nm9434202","Jason Robards~sr.","NULL",
"nm9430840","Fred Kohler","NULL",
"nm9428919","Ewen Solon","1923",
"nm9438785","Arno Juerging","NULL",
"nm9441586","Angela Salloker","NULL",
"nm9436083","T.J. Kuhn","NULL",
"nm9439437","Lisa Brenner","NULL",
"nm9423414","Theda Bara","1890",
"nm9431222","Sam Waymon","NULL",
"nm9423559","Barbara Bennett","1902",
"nm9438893","Hans vanTongeren","NULL",
"nm9438352","Sydney Walker","NULL",
"nm9440675","Nicola Warren","NULL",
"nm9437728","Eilleen Heckart","NULL",
"nm9426924","Horace MacMahon","1907",
"nm9429901","Susannah York","1941",
"nm9431149","Judy Toll","NULL",
"nm9436051","Pamela Ludwig","NULL",
"nm9431947","Soava Gallone","NULL",
"nm9431563","Hershel Benardi","NULL",
"nm9437112","Mary Jane Higby","NULL",
"nm9439656","Jackie Frost","NULL",
"nm9438848","Embeth Davitz","NULL",
"nm9432149","Paul Rodriguez","NULL",
"nm9426117","Sherry Jackson","NULL",
"nm9434676","Mutubaruka","NULL",
"nm9429234","Jodi Thelen","NULL",
"nm9433119","Teresa Turko","NULL",
"nm9435962","Simom Callow","NULL",
"nm9430990","Ewan McGregor","NULL",
"nm9425397","Sharon Gless","NULL",
"nm9432877","Fay Hemlm","NULL",
"nm9436128","Jeanne Craine","NULL",
"nm9430733","Carmen Mathews","NULL",
"nm9438918","Robert Prosby","NULL",
"nm9426005","Allan Hubbard","NULL",
"nm9424342","Gretchen Corbett","1947",
"nm9434687","Louise Closser","NULL",
"nm9430558","Ralph Fiennes","NULL",
"nm9435548","Chris Cooper","NULL",
"nm9440320","Terence Blanchard","NULL",
"nm9426324","Annette Kellerman","1888",
"nm9434191","George Ratoff","NULL",
"nm9438619","Miriam Goldschmidt","NULL",
"nm9434328","William S.L. Burroughs","NULL",
"nm9431693","Arthur Miller","NULL",
"nm9425189","Ben Frank","NULL",
"nm9427390","Angela Molina","NULL",
"nm9428713","Elizabeth Sellars","1923",
"nm9427228","Kristy McNichol","1963",
"nm9439245","Enzo Fiermonte","NULL",
"nm9431861","Wanda Hawley","NULL",
"nm9424340","Francis Ford Coppola","1939",
"nm9424918","Robin Ellis","NULL",
"nm9430775","Whoopi oldberg","NULL",
"nm9438203","Jalagra","NULL",
"nm9435956","James Wilby","NULL",
"nm9424269","Eddie Collins","1884",
"nm9432927","sa s a","NULL",
"nm9433839","Rober Duvall","NULL",
"nm9438811","Janice McTeer","NULL",
"nm9433682","J.Pat OMalley","NULL",
"nm9427002","Janie Mareze","NULL",
"nm9441214","Salli Sachse","NULL",
"nm9439232","Juli Reding","NULL",
"nm9428680","Hazel Scott","1920",
"nm9441493","Kendra Kerr","NULL",
"nm9423501","Ned Beatty","1937",
"nm9440556","Viola Davis","NULL",
"nm9426205","Christopher Jones","1941",
"nm9428854","Nancy Sinatra","1940",
"nm9435500","Matthew Modeine","NULL",
"nm9439608","James mason","NULL",
"nm9437473","Gheorghe Dinica","NULL",
"nm9426017","Rock Hudson","1925",
"nm9433253","Edward McWade","NULL",
"nm9436983","Anthony Huston","NULL",
"nm9437122","Bobby Jordan","NULL",
"nm9430323","Odetta","NULL",
"nm9441211","Val Warren","NULL",
"nm9430080","Bernard Kates","NULL",
"nm9423797","Edmund Breon","1882",
"nm9441420","Cobina Wright~jr.","NULL",
"nm9427692","Christopher Norris","NULL",
"nm9425078","Frank Finlay","1926",
"nm9426182","Chic Johnson","1891",
"nm9433340","Don Novello","NULL",
"nm9441281","Hilary Brooke","NULL",
"nm9427854","Genevieve Page","1931",
"nm9437100","Paolo Villagio","NULL",
"nm9432472","Joe Ann Deering","NULL",
"nm9439100","Joseph Whipp","NULL",
"nm9429070","Dean Stockwell","1938",
"nm9425214","Amy Freeman","NULL",
"nm9439651","Paul Muller","NULL",
"nm9437577","Jane Horrocks","NULL",
"nm9439176","Michael Padilla~jr.","NULL",
"nm9428182","Frances Rafferty","1922",
"nm9430324","Dave vanRonk","NULL",
"nm9440672","Asher Metchik","NULL",
"nm9428047","Ingrid Pitt","1944",
"nm9437636","Bill Fagerbakke","NULL",
"nm9430487","Ziva Rodann","NULL",
"nm9431227","Joyce Bryant","NULL",
"nm9438701","Mona Chong","NULL",
"nm9437620","D. Sagal","NULL",
"nm9425058","Karen Field","NULL",
"nm9429334","Daniel J. Travanti","NULL",
"nm9441071","Nanette Fabrey","NULL",
"nm9424611","Gloria deHaven","1924",
"nm9432612","Hinrik Linnros","NULL",
"nm9433207","Patrick Mercado","NULL",
"nm9436226","Camille Codura","NULL",
"nm9423768","Alice Brady","1892",
"nm9434487","Mike Ragan","NULL",
"nm9437972","Frederic deCordova","NULL",
"nm9427401","Lenny Montano","NULL",
"nm9430899","Jin Hutton","NULL",
"nm9425177","Anthony Franciosa","1928",
"nm9441187","Lynn Cohen","NULL",
"nm9440889","Vuong Hoa Hoi","NULL",
"nm9432802","Warwick Ward","NULL",
"nm9435294","Timothy Carl Carol?","NULL",
"nm9427093","Marcello Mastroianni","1923",
"nm9427964","Jack Pennick","1895",
"nm9429907","Gig Young","1913",
"nm9439308","Robert Baldwin","NULL",
"nm9441106","Will Hay","NULL",
"nm9439918","Angie Stardust","NULL",
"nm9427702","Ken Norton","NULL",
"nm9429703","Jessie White","1918",
"nm9437297","Cara Seymor","NULL",
"nm9437056","Thomas vonBr\"omssen","NULL",
"nm9437668","Leopold Stokowski","NULL",
"nm9441179","Daniel Aiello","NULL",
"nm9441588","Ge You","NULL",
"nm9423174","Karen Allen","1955",
"nm9441547","Enrique Guitart","NULL",
"nm9441381","Hope Summers","NULL",
"nm9423131","Philip Ahn","1911",
"nm9436553","Jose Torres","NULL",
"nm9427876","Peter Palmer","1931",
"nm9437719","Clarence Nordstrom","NULL",
"nm9437944","Reinhold Kruppa","NULL",
"nm9431501","Vanessa xx","NULL",
"nm9436096","Daniele Girard","NULL",
"nm9440145","Seraphima Birman","NULL",
"nm9440240","Frank McGrath","NULL",
"nm9434110","Sally Geeson","NULL",
"nm9440055","Satanley Fields","NULL",
"nm9429217","Alice Terry","1899",
"nm9436256","John Harmon","NULL",
"nm9436278","Peter gallagher","NULL",
"nm9440819","Diedre Hall","NULL",
"nm9424833","Don Dunphy","NULL",
"nm9428724","Julieta Serrano","NULL",
"nm9425778","Helen Hayes","1900",
"nm9430971","Peter Copley","NULL",
"nm9434207","Kristina Holland","NULL",
"nm9433494","John Kraaykamp","NULL",
"nm9439010","Melvin Poupaud","NULL",
"nm9432198","Jean Byron","NULL",
"nm9439138","Myrna Fahet","NULL",
"nm9433823","Philippe Volter","NULL",
"nm9425865","Bill Hickman","NULL",
"nm9431560","Horst Bucholz","NULL",
"nm9439949","Arthur Maris","NULL",
"nm9433045","Willie Fung","NULL",
"nm9440909","Judy Parfitt","NULL",
"nm9428478","Maurice Ronet","1927",
"nm9438355","Geoge Tobias","NULL",
"nm9440053","Stanley Morner","NULL",
"nm9426735","Ron Liebman","NULL",
"nm9426106","Kereem Abdul Jabar","NULL",
"nm9424971","Nanette Fabray","1920",
"nm9432904","Tommy Haynes","NULL",
"nm9436515","Jacques Tati","NULL",
"nm9440875","Patricia Rohmer","NULL",
"nm9427700","Edgar Norton","1868",
"nm9428955","G.D. Spradlin","NULL",
"nm9435945","Susan Lynn Ross","NULL",
"nm9428291","Wallace Reid","1890",
"nm9436474","Cyril Ring","NULL",
"nm9429388","Lurene Tuttle","NULL",
"nm9427311","Peter Miles","1938",
"nm9433655","Philippe Laudenbach","NULL",
"nm9434366","Laurie Metcalf","NULL",
"nm9432403","Yvonne DeCarlo","NULL",
"nm9423965","Joseph Calleia","1897",
"nm9439954","Ajita Wist","NULL",
"nm9427038","Ken Marshall","NULL",
"nm9428137","Robert Prosky","NULL",
"nm9440401","Alok Charavarty","NULL",
"nm9430932","Lech Walesa","NULL",
"nm9431185","Elisabeth NeumannViertel","NULL",
"nm9425687","Jessica Harper","1955",
"nm9425743","David Hasselhoff","NULL",
"nm9430605","Buck Young","NULL",
"nm9432819","Tony Shalboub","NULL",
"nm9436012","Elizabeth Bracco","NULL",
"nm9437419","Roland Lesaffre","NULL",
"nm9433392","Joen Rodgers","NULL",
"nm9426792","Robert Loggia","1930",
"nm9427412","Ron Moody","1924",
"nm9437849","Marin Goering","NULL",
"nm9435998","JeanJaques Moreau","NULL",
"nm9439240","Frank Borzage","NULL",
"nm9438424","Marilyn Horne","NULL",
"nm9433879","James Cosmo","NULL",
"nm9427337","Patsy Ruth Miller","1905",
"nm9436559","Doug E Doug","NULL",
"nm9435535","Rosemary Ames","NULL",
"nm9431896","Mariana Hill","NULL",
"nm9439300","Anna CalderMarshall","NULL",
"nm9432375","Ozay","NULL",
"nm9426584","Jessica Lange","1949",
"nm9433530","Nina deRose","NULL",
"nm9428639","Catherine Schell","NULL",
"nm9435964","Nicola Duffet","NULL",
"nm9439680","Quentin Tarentino","NULL",
"nm9423792","Walter Brennan","1894",
"nm9436893","Bernhard Wicki","NULL",
"nm9428023","Sorrells Pickard","NULL",
"nm9429977","Angel Avilea","NULL",
"nm9436458","Tony Ferrer","NULL",
"nm9430997","Kerry Walker","NULL",
"nm9423690","Lloyd Bochner","1924",
"nm9425095","Barry Fitzgerald","1888",
"nm9440249","Florence ODenishawn","NULL",
"nm9427642","Scott Newman","NULL",
"nm9427394","Marilyn Monroe","1926",
"nm9428666","Arnold Schwarzenegger","1947",
"nm9433997","Samuel B. Hinds","NULL",
"nm9436457","Horst Frank","NULL",
"nm9430266","Colette Darfeuil","NULL",
"nm9434707","John Hyams","NULL",
"nm9432784","Margarethe Kupfer","NULL",
"nm9440450","Ronald Lacy","NULL",
"nm9430352","Margaret Colin","NULL",
"nm9439827","Roland Monod","NULL",
"nm9429508","Monica Vitti","1933",
"nm9433599","Nikolai Pastukhov","NULL",
"nm9431454","Dan Hedaya","NULL",
"nm9438997","Johanne terSteege","NULL",
"nm9441451","Richard Purcell","NULL",
"nm9438231","Lisa Bonet","NULL",
"nm9440768","Carla Lehmann","NULL",
"nm9423956","William Cagney","NULL",
"nm9440013","Ilona Masey","NULL",
"nm9425464","Patricia Gozzi","1950",
"nm9435521","Sophie Okonedo","NULL",
"nm9426819","Gail Lorber","NULL",
"nm9428944","Camilla Sparv","1943",
"nm9435333","Nicholas lePrevost","NULL",
"nm9435220","Lois deBanzie","NULL",
"nm9426777","Philip Locke","NULL",
"nm9441542","Anne Whitfield","NULL",
"nm9425209","Vicki Frederick","NULL",
"nm9430765","Ray","NULL",
"nm9424710","Richard Dix","1894",
"nm9432841","Jennifer Aniston","NULL",
"nm9438055","Lawrence Gilliard","NULL",
"nm9441000","Teddy Wison","NULL",
"nm9433623","Varna Urbin","NULL",
"nm9435355","Arletta Duncan","NULL",
"nm9423228","Anthony Andrews","1948",
"nm9433067","Ethel Grey Terry","NULL",
"nm9437346","Obba Baratunde","NULL",
"nm9430601","Marion Ramsey","NULL",
"nm9437187","Sam Kessel","NULL",
"nm9431329","John Farrar","NULL",
"nm9424927","Roy Emerton","1892",
"nm9428782","Sam Shepard","1943",
"nm9428970","Michael StAngel","NULL",
"nm9425722","Dolores Hart","1938",
"nm9439445","Peter Bend","NULL",
"nm9440009","Debbie Turner","NULL",
"nm9426231","Erland Josephson","NULL",
"nm9427458","Harry Morgan","1915",
"nm9428532","Gail Russell","1924",
"nm9436111","Saby Rebbot","NULL",
"nm9436822","Paul Nicholas","NULL",
"nm9438657","Alan Howard","NULL",
"nm9427737","Hugh OConnor","1922",
"nm9440406","Aparna Das Gupta","NULL",
"nm9426683","Vivien Leigh","1913",
"nm9433652","Heinz Bennent","NULL",
"nm9437441","Courtney Gains","NULL",
"nm9430044","Pina Menichelli","NULL",
"nm9433532","Christopher White","NULL",
"nm9435154","Lea Massani","NULL",
"nm9435804","Anneke deBont","NULL",
"nm9431544","Kathleen Cworlwy","NULL",
"nm9427058","Elsa Martinelli","1933",
"nm9423164","Muhammed Ali","1942",
"nm9424628","Terrence deMarney","1909",
"nm9423947","James Caan","1938",
"nm9440491","John Raitt","NULL",
"nm9440235","Cem Ozer","NULL",
"nm9438793","Morgane More","NULL",
"nm9425519","James Gregory","1911",
"nm9433525","Terrence Evans","NULL",
"nm9431194","Leland Palmer","NULL",
"nm9438781","Geraldine Smith","NULL",
"nm9440238","Genevieve Townsend","NULL",
"nm9429031","Mark Stevens","1916",
"nm9433569","Francois Simon","NULL",
"nm9434314","Nathan Lane","NULL",
"nm9431128","Beverly Hills","NULL",
"nm9429363","Ernest Truex","1890",
"nm9435336","Phil Yarnis","NULL",
"nm9428474","Sydney Rome","1947",
"nm9437648","Richard Gladstein","NULL",
"nm9427683","Mary Nolan","1905",
"nm9434381","Lori Sigrist","NULL",
"nm9436292","Polly Holliday","NULL",
"nm9431369","Jean Smart","NULL",
"nm9430311","Gordon Willis","NULL",
"nm9427129","Paul Mazursky","1938",
"nm9427924","Neva Patterson","1925",
"nm9440894","Claire Bllom","NULL",
"nm9426536","Christopher Lambert","NULL",
"nm9427148","Sean McClory","1923",
"nm9424541","Nigel Davenport","1928",
"nm9437818","Brendon Sexton","NULL",
"nm9437201","George Plimpton","NULL",
"nm9433847","Louis Ferrigno","NULL",
"nm9424379","George Coulouris","1903",
"nm9427970","Jose Perez","NULL",
"nm9433625","Nelly Benedetti","NULL",
"nm9428886","Art Smith","1899",
"nm9431381","Ray Barrett","NULL",
"nm9436478","Kiel Martin","NULL",
"nm9439847","Laetitia Caracano","NULL",
"nm9423819","Gary Brockette","NULL",
"nm9435296","Milton Winston","NULL",
"nm9428160","Randy Quaid","1953",
"nm9440319","John Canada Terrell","NULL",
"nm9424367","Ernest Cosart","NULL",
"nm9435984","Vernon Dobtcheff","NULL",
"nm9428837","Jay Silverheels","1919",
"nm9433922","Anne Twomey","NULL",
"nm9437098","Elena Fiori","NULL",
"nm9434050","Lupita Tovar","NULL",
"nm9436709","Richard Briers","NULL",
"nm9425084","Elena Fiore","NULL",
